id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,ciudad,tiene_reviews
40244503,Palacio,40.41907,-3.71152,Entire home/apt,280.0,2,2,2019-12-14,0.12,2,364,Madrid,1
40246860,Ventas,40.42836,-3.65814,Private room,28.0,2,0,,0.0,1,89,Madrid,0
40250048,Peñagrande,40.48549,-3.72176,Private room,26.0,1,9,2020-03-01,0.53,1,291,Madrid,1
40251917,Ventas,40.42707,-3.64676,Private room,29.0,1,8,2020-02-08,0.48,6,0,Madrid,1
40252955,Ventas,40.4242,-3.65525,Private room,31.0,1,16,2020-03-08,0.94,1,0,Madrid,1
40254034,Vista Alegre,40.3876,-3.74534,Entire home/apt,66.0,7,0,,0.0,1,365,Madrid,0
40254070,Universidad,40.42672,-3.70252,Entire home/apt,57.0,6,29,2021-02-06,1.71,1,144,Madrid,1
40256516,Sol,40.41839,-3.70683,Entire home/apt,72.0,3,1,2020-01-01,0.06,1,0,Madrid,1
40257249,Ventas,40.43017,-3.64747,Private room,30.0,1,0,,0.0,2,0,Madrid,0
40261865,Guindalera,40.43356,-3.66691,Entire home/apt,120.0,13,0,,0.0,1,88,Madrid,0
40269611,Cortes,40.41569,-3.69781,Entire home/apt,800.0,2,1,2020-01-03,0.06,1,0,Madrid,1
40271080,Casa de Campo,40.42295,-3.72519,Entire home/apt,52.0,1,32,2021-04-09,1.94,1,345,Madrid,1
40271819,Justicia,40.42018,-3.69766,Entire home/apt,135.0,1,4,2020-08-07,0.25,72,0,Madrid,1
40272367,Embajadores,40.41261,-3.70539,Private room,999.0,1,0,,0.0,1,130,Madrid,0
40272924,Cortes,40.41891,-3.69821,Entire home/apt,156.0,1,17,2021-03-23,1.02,5,365,Madrid,1
40273520,Aguilas,40.38139,-3.78036,Private room,150.0,3,0,,0.0,2,181,Madrid,0
40273910,Sol,40.41553,-3.70405,Entire home/apt,50.0,3,6,2020-02-26,0.36,7,365,Madrid,1
40274854,Cortes,40.41891,-3.69821,Entire home/apt,209.0,1,8,2020-03-12,0.47,5,316,Madrid,1
40275222,Justicia,40.42468,-3.69998,Entire home/apt,462.0,28,1,2020-07-28,0.11,32,133,Madrid,1
40279591,Puerta Bonita,40.38395,-3.73298,Private room,25.0,1,1,2019-12-08,0.06,1,90,Madrid,1
40279646,Valdeacederas,40.4685,-3.70069,Private room,18.0,2,18,2021-04-02,1.08,1,98,Madrid,1
40279698,Sol,40.41969,-3.70515,Entire home/apt,1139.0,1,2,2020-01-17,0.13,27,365,Madrid,1
40280082,Recoletos,40.42778,-3.6847,Entire home/apt,105.0,3,0,,0.0,1,0,Madrid,0
40280133,Universidad,40.42523,-3.70401,Entire home/apt,48.0,30,2,2020-11-14,0.27,19,216,Madrid,1
40280149,Universidad,40.42263,-3.70535,Entire home/apt,48.0,30,1,2020-01-30,0.07,19,106,Madrid,1
40280163,Universidad,40.42486,-3.70736,Entire home/apt,48.0,30,1,2021-03-31,1.0,19,105,Madrid,1
40280175,Universidad,40.42338,-3.70744,Entire home/apt,49.0,30,1,2020-01-01,0.06,19,105,Madrid,1
40280188,Sol,40.41596,-3.70276,Entire home/apt,58.0,30,0,,0.0,19,258,Madrid,0
40280204,Embajadores,40.4125,-3.70618,Entire home/apt,73.0,30,1,2021-03-02,0.67,19,288,Madrid,1
40280212,Embajadores,40.41256,-3.70471,Entire home/apt,73.0,30,1,2020-03-01,0.07,19,145,Madrid,1
40281671,Chopera,40.3929,-3.69685,Entire home/apt,68.0,5,2,2020-01-02,0.12,1,0,Madrid,1
40281837,Trafalgar,40.43333,-3.70263,Entire home/apt,91.0,1,3,2020-03-14,0.2,72,100,Madrid,1
40282771,Fuente del Berro,40.42634,-3.66558,Entire home/apt,5749.0,2,6,2020-02-24,0.36,3,63,Madrid,1
40286024,Rejas,40.44545,-3.57239,Private room,40.0,1,1,2019-12-03,0.06,6,0,Madrid,1
40295461,Simancas,40.43788,-3.62792,Entire home/apt,114.0,2,9,2020-08-23,0.53,2,104,Madrid,1
40297237,Almendrales,40.38156,-3.70378,Entire home/apt,170.0,29,2,2020-01-01,0.13,1,0,Madrid,1
40300115,Universidad,40.42742,-3.705,Private room,28.0,1,10,2020-01-31,0.59,2,0,Madrid,1
40304751,Legazpi,40.39237,-3.69103,Entire home/apt,94.0,2,11,2021-04-10,0.66,59,11,Madrid,1
40304995,Numancia,40.39627,-3.6608,Private room,18.0,1,14,2020-03-08,0.84,1,133,Madrid,1
40305862,Campamento,40.39763,-3.76846,Private room,21.0,1,4,2020-02-28,0.24,2,156,Madrid,1
40316514,Cortes,40.41576,-3.70107,Entire home/apt,180.0,2,7,2020-02-23,0.42,3,363,Madrid,1
40316925,Embajadores,40.41119,-3.7061,Entire home/apt,80.0,2,3,2020-02-23,0.18,1,0,Madrid,1
40318467,Valdezarza,40.46935,-3.7256,Private room,60.0,25,1,2020-03-03,0.07,1,43,Madrid,1
40319268,Cuatro Vientos,40.36769,-3.76395,Private room,57.0,4,0,,0.0,3,364,Madrid,0
40320500,Prosperidad,40.44554,-3.67187,Private room,55.0,1,1,2019-11-27,0.06,1,179,Madrid,1
40320920,Valdefuentes,40.49664,-3.65474,Private room,27.0,2,7,2021-04-11,0.46,2,44,Madrid,1
